"Participant.ID","Country","AgeMatchGroup","ChiSquare","DF","Pval","Speed","Motion.status","N.obs"
"017MA","India",17.5,1030573399.09699,100,0,6,"Moving",15138750
"017MA","India",17.5,1030573399.09699,100,0,6,"Stationary",227676150
"017MA","India",17.5,1030573399.09699,100,0,7,"Moving",14723250
"017MA","India",17.5,1030573399.09699,100,0,7,"Stationary",165863850
"017MA","India",17.5,1030573399.09699,100,0,8,"Moving",16096050
"017MA","India",17.5,1030573399.09699,100,0,8,"Stationary",153788400
"017MA","India",17.5,1030573399.09699,100,0,9,"Moving",21369450
"017MA","India",17.5,1030573399.09699,100,0,9,"Stationary",170744550
"017MA","India",17.5,1030573399.09699,100,0,10,"Moving",24918150
"017MA","India",17.5,1030573399.09699,100,0,10,"Stationary",162304800
"017MA","India",17.5,1030573399.09699,100,0,11,"Moving",20617050
"017MA","India",17.5,1030573399.09699,100,0,11,"Stationary",126983100
"017MA","India",17.5,1030573399.09699,100,0,12,"Moving",17517300
"017MA","India",17.5,1030573399.09699,100,0,12,"Stationary",104931300
"017MA","India",17.5,1030573399.09699,100,0,13,"Moving",18312300
"017MA","India",17.5,1030573399.09699,100,0,13,"Stationary",104039100
"017MA","India",17.5,1030573399.09699,100,0,14,"Moving",18103050
"017MA","India",17.5,1030573399.09699,100,0,14,"Stationary",104743650
"017MA","India",17.5,1030573399.09699,100,0,15,"Moving",19438950
"017MA","India",17.5,1030573399.09699,100,0,15,"Stationary",113751300
"017MA","India",17.5,1030573399.09699,100,0,16,"Moving",20656050
"017MA","India",17.5,1030573399.09699,100,0,16,"Stationary",104871900
"017MA","India",17.5,1030573399.09699,100,0,17,"Moving",19496250
"017MA","India",17.5,1030573399.09699,100,0,17,"Stationary",85995600
"017MA","India",17.5,1030573399.09699,100,0,18,"Moving",20750700
"017MA","India",17.5,1030573399.09699,100,0,18,"Stationary",69460800
"017MA","India",17.5,1030573399.09699,100,0,19,"Moving",20199150
"017MA","India",17.5,1030573399.09699,100,0,19,"Stationary",58254900
"017MA","India",17.5,1030573399.09699,100,0,20,"Moving",20148000
"017MA","India",17.5,1030573399.09699,100,0,20,"Stationary",62080050
"017MA","India",17.5,1030573399.09699,100,0,21,"Moving",25960800
"017MA","India",17.5,1030573399.09699,100,0,21,"Stationary",72809700
"017MA","India",17.5,1030573399.09699,100,0,22,"Moving",29240400
"017MA","India",17.5,1030573399.09699,100,0,22,"Stationary",98550300
"017MA","India",17.5,1030573399.09699,100,0,23,"Moving",25679550
"017MA","India",17.5,1030573399.09699,100,0,23,"Stationary",79270350
"017MA","India",17.5,1030573399.09699,100,0,24,"Moving",20778000
"017MA","India",17.5,1030573399.09699,100,0,24,"Stationary",59289900
"017MA","India",17.5,1030573399.09699,100,0,25,"Moving",17380050
"017MA","India",17.5,1030573399.09699,100,0,25,"Stationary",50976900
"017MA","India",17.5,1030573399.09699,100,0,26,"Moving",16429200
"017MA","India",17.5,1030573399.09699,100,0,26,"Stationary",48583200
"017MA","India",17.5,1030573399.09699,100,0,27,"Moving",17791200
"017MA","India",17.5,1030573399.09699,100,0,27,"Stationary",55414800
"017MA","India",17.5,1030573399.09699,100,0,28,"Moving",19206900
"017MA","India",17.5,1030573399.09699,100,0,28,"Stationary",67104600
"017MA","India",17.5,1030573399.09699,100,0,29,"Moving",19906650
"017MA","India",17.5,1030573399.09699,100,0,29,"Stationary",60870600
"017MA","India",17.5,1030573399.09699,100,0,30,"Moving",20243400
"017MA","India",17.5,1030573399.09699,100,0,30,"Stationary",52156200
"017MA","India",17.5,1030573399.09699,100,0,31,"Moving",21744300
"017MA","India",17.5,1030573399.09699,100,0,31,"Stationary",53335500
"017MA","India",17.5,1030573399.09699,100,0,32,"Moving",21268650
"017MA","India",17.5,1030573399.09699,100,0,32,"Stationary",55620000
"017MA","India",17.5,1030573399.09699,100,0,33,"Moving",21912900
"017MA","India",17.5,1030573399.09699,100,0,33,"Stationary",51680850
"017MA","India",17.5,1030573399.09699,100,0,34,"Moving",22481400
"017MA","India",17.5,1030573399.09699,100,0,34,"Stationary",51046050
"017MA","India",17.5,1030573399.09699,100,0,35,"Moving",22300200
"017MA","India",17.5,1030573399.09699,100,0,35,"Stationary",48853500
"017MA","India",17.5,1030573399.09699,100,0,36,"Moving",22059150
"017MA","India",17.5,1030573399.09699,100,0,36,"Stationary",41783100
"017MA","India",17.5,1030573399.09699,100,0,37,"Moving",21919350
"017MA","India",17.5,1030573399.09699,100,0,37,"Stationary",36122850
"017MA","India",17.5,1030573399.09699,100,0,38,"Moving",20615550
"017MA","India",17.5,1030573399.09699,100,0,38,"Stationary",35926200
"017MA","India",17.5,1030573399.09699,100,0,39,"Moving",19508550
"017MA","India",17.5,1030573399.09699,100,0,39,"Stationary",35929350
"017MA","India",17.5,1030573399.09699,100,0,40,"Moving",23845050
"017MA","India",17.5,1030573399.09699,100,0,40,"Stationary",41777850
"017MA","India",17.5,1030573399.09699,100,0,41,"Moving",23743650
"017MA","India",17.5,1030573399.09699,100,0,41,"Stationary",44260350
"017MA","India",17.5,1030573399.09699,100,0,42,"Moving",22448850
"017MA","India",17.5,1030573399.09699,100,0,42,"Stationary",36833400
"017MA","India",17.5,1030573399.09699,100,0,43,"Moving",20152800
"017MA","India",17.5,1030573399.09699,100,0,43,"Stationary",34065750
"017MA","India",17.5,1030573399.09699,100,0,44,"Moving",19548000
"017MA","India",17.5,1030573399.09699,100,0,44,"Stationary",32469450
"017MA","India",17.5,1030573399.09699,100,0,45,"Moving",18796650
"017MA","India",17.5,1030573399.09699,100,0,45,"Stationary",34823250
"017MA","India",17.5,1030573399.09699,100,0,46,"Moving",23880150
"017MA","India",17.5,1030573399.09699,100,0,46,"Stationary",39240300
"017MA","India",17.5,1030573399.09699,100,0,47,"Moving",25929000
"017MA","India",17.5,1030573399.09699,100,0,47,"Stationary",41169150
"017MA","India",17.5,1030573399.09699,100,0,48,"Moving",24770100
"017MA","India",17.5,1030573399.09699,100,0,48,"Stationary",36444300
"017MA","India",17.5,1030573399.09699,100,0,49,"Moving",22359750
"017MA","India",17.5,1030573399.09699,100,0,49,"Stationary",30528300
"017MA","India",17.5,1030573399.09699,100,0,50,"Moving",22249950
"017MA","India",17.5,1030573399.09699,100,0,50,"Stationary",28468650
"017MA","India",17.5,1030573399.09699,100,0,51,"Moving",21770100
"017MA","India",17.5,1030573399.09699,100,0,51,"Stationary",25674300
"017MA","India",17.5,1030573399.09699,100,0,52,"Moving",20909250
"017MA","India",17.5,1030573399.09699,100,0,52,"Stationary",26212350
"017MA","India",17.5,1030573399.09699,100,0,53,"Moving",19122300
"017MA","India",17.5,1030573399.09699,100,0,53,"Stationary",26352150
"017MA","India",17.5,1030573399.09699,100,0,54,"Moving",18996600
"017MA","India",17.5,1030573399.09699,100,0,54,"Stationary",24282300
"017MA","India",17.5,1030573399.09699,100,0,55,"Moving",17339700
"017MA","India",17.5,1030573399.09699,100,0,55,"Stationary",23447550
"017MA","India",17.5,1030573399.09699,100,0,56,"Moving",17752500
"017MA","India",17.5,1030573399.09699,100,0,56,"Stationary",24790200
"017MA","India",17.5,1030573399.09699,100,0,57,"Moving",15899700
"017MA","India",17.5,1030573399.09699,100,0,57,"Stationary",26491650
"017MA","India",17.5,1030573399.09699,100,0,58,"Moving",14413500
"017MA","India",17.5,1030573399.09699,100,0,58,"Stationary",30257400
"017MA","India",17.5,1030573399.09699,100,0,59,"Moving",13147950
"017MA","India",17.5,1030573399.09699,100,0,59,"Stationary",27633900
"017MA","India",17.5,1030573399.09699,100,0,60,"Moving",12288000
"017MA","India",17.5,1030573399.09699,100,0,60,"Stationary",21655350
"017MA","India",17.5,1030573399.09699,100,0,61,"Moving",11268900
"017MA","India",17.5,1030573399.09699,100,0,61,"Stationary",19796250
"017MA","India",17.5,1030573399.09699,100,0,62,"Moving",11204550
"017MA","India",17.5,1030573399.09699,100,0,62,"Stationary",19400850
"017MA","India",17.5,1030573399.09699,100,0,63,"Moving",11470050
"017MA","India",17.5,1030573399.09699,100,0,63,"Stationary",17749950
"017MA","India",17.5,1030573399.09699,100,0,64,"Moving",10278750
"017MA","India",17.5,1030573399.09699,100,0,64,"Stationary",17807400
"017MA","India",17.5,1030573399.09699,100,0,65,"Moving",11018850
"017MA","India",17.5,1030573399.09699,100,0,65,"Stationary",22034550
"017MA","India",17.5,1030573399.09699,100,0,66,"Moving",10486050
"017MA","India",17.5,1030573399.09699,100,0,66,"Stationary",18587400
"017MA","India",17.5,1030573399.09699,100,0,67,"Moving",10141200
"017MA","India",17.5,1030573399.09699,100,0,67,"Stationary",16892700
"017MA","India",17.5,1030573399.09699,100,0,68,"Moving",10542150
"017MA","India",17.5,1030573399.09699,100,0,68,"Stationary",15456150
"017MA","India",17.5,1030573399.09699,100,0,69,"Moving",9605700
"017MA","India",17.5,1030573399.09699,100,0,69,"Stationary",16604400
"017MA","India",17.5,1030573399.09699,100,0,70,"Moving",10314150
"017MA","India",17.5,1030573399.09699,100,0,70,"Stationary",18793350
"017MA","India",17.5,1030573399.09699,100,0,71,"Moving",10322100
"017MA","India",17.5,1030573399.09699,100,0,71,"Stationary",23701650
"017MA","India",17.5,1030573399.09699,100,0,72,"Moving",8530650
"017MA","India",17.5,1030573399.09699,100,0,72,"Stationary",21709350
"017MA","India",17.5,1030573399.09699,100,0,73,"Moving",7557450
"017MA","India",17.5,1030573399.09699,100,0,73,"Stationary",18666300
"017MA","India",17.5,1030573399.09699,100,0,74,"Moving",7508400
"017MA","India",17.5,1030573399.09699,100,0,74,"Stationary",16604100
"017MA","India",17.5,1030573399.09699,100,0,75,"Moving",6791700
"017MA","India",17.5,1030573399.09699,100,0,75,"Stationary",15716400
"017MA","India",17.5,1030573399.09699,100,0,76,"Moving",6823800
"017MA","India",17.5,1030573399.09699,100,0,76,"Stationary",15915150
"017MA","India",17.5,1030573399.09699,100,0,77,"Moving",8113500
"017MA","India",17.5,1030573399.09699,100,0,77,"Stationary",17755950
"017MA","India",17.5,1030573399.09699,100,0,78,"Moving",6744150
"017MA","India",17.5,1030573399.09699,100,0,78,"Stationary",17917950
"017MA","India",17.5,1030573399.09699,100,0,79,"Moving",6178800
"017MA","India",17.5,1030573399.09699,100,0,79,"Stationary",16195950
"017MA","India",17.5,1030573399.09699,100,0,80,"Moving",6328050
"017MA","India",17.5,1030573399.09699,100,0,80,"Stationary",16812600
"017MA","India",17.5,1030573399.09699,100,0,81,"Moving",5399550
"017MA","India",17.5,1030573399.09699,100,0,81,"Stationary",16299600
"017MA","India",17.5,1030573399.09699,100,0,82,"Moving",5508900
"017MA","India",17.5,1030573399.09699,100,0,82,"Stationary",16011900
"017MA","India",17.5,1030573399.09699,100,0,83,"Moving",8457150
"017MA","India",17.5,1030573399.09699,100,0,83,"Stationary",17301750
"017MA","India",17.5,1030573399.09699,100,0,84,"Moving",8633850
"017MA","India",17.5,1030573399.09699,100,0,84,"Stationary",16758600
"017MA","India",17.5,1030573399.09699,100,0,85,"Moving",6831450
"017MA","India",17.5,1030573399.09699,100,0,85,"Stationary",15266400
"017MA","India",17.5,1030573399.09699,100,0,86,"Moving",7755900
"017MA","India",17.5,1030573399.09699,100,0,86,"Stationary",15623850
"017MA","India",17.5,1030573399.09699,100,0,87,"Moving",7907700
"017MA","India",17.5,1030573399.09699,100,0,87,"Stationary",16830750
"017MA","India",17.5,1030573399.09699,100,0,88,"Moving",9491850
"017MA","India",17.5,1030573399.09699,100,0,88,"Stationary",17520000
"017MA","India",17.5,1030573399.09699,100,0,89,"Moving",7769250
"017MA","India",17.5,1030573399.09699,100,0,89,"Stationary",15798600
"017MA","India",17.5,1030573399.09699,100,0,90,"Moving",6440700
"017MA","India",17.5,1030573399.09699,100,0,90,"Stationary",15931200
"017MA","India",17.5,1030573399.09699,100,0,91,"Moving",5755800
"017MA","India",17.5,1030573399.09699,100,0,91,"Stationary",19132200
"017MA","India",17.5,1030573399.09699,100,0,92,"Moving",6853800
"017MA","India",17.5,1030573399.09699,100,0,92,"Stationary",17414550
"017MA","India",17.5,1030573399.09699,100,0,93,"Moving",7099200
"017MA","India",17.5,1030573399.09699,100,0,93,"Stationary",16786950
"017MA","India",17.5,1030573399.09699,100,0,94,"Moving",6275250
"017MA","India",17.5,1030573399.09699,100,0,94,"Stationary",16152750
"017MA","India",17.5,1030573399.09699,100,0,95,"Moving",7145700
"017MA","India",17.5,1030573399.09699,100,0,95,"Stationary",16901250
"017MA","India",17.5,1030573399.09699,100,0,96,"Moving",6403200
"017MA","India",17.5,1030573399.09699,100,0,96,"Stationary",16067400
"017MA","India",17.5,1030573399.09699,100,0,97,"Moving",6066300
"017MA","India",17.5,1030573399.09699,100,0,97,"Stationary",14146650
"017MA","India",17.5,1030573399.09699,100,0,98,"Moving",5981100
"017MA","India",17.5,1030573399.09699,100,0,98,"Stationary",13735200
"017MA","India",17.5,1030573399.09699,100,0,99,"Moving",5909550
"017MA","India",17.5,1030573399.09699,100,0,99,"Stationary",13414350
"017MA","India",17.5,1030573399.09699,100,0,100,"Moving",390699300
"017MA","India",17.5,1030573399.09699,100,0,100,"Stationary",946146000
"018MT","U.S.",17.5,740430575.824087,100,0,0,"Moving",366017989
"018MT","U.S.",17.5,740430575.824087,100,0,0,"Stationary",604316189
"018MT","U.S.",17.5,740430575.824087,100,0,1,"Moving",3541914
"018MT","U.S.",17.5,740430575.824087,100,0,1,"Stationary",41473684
"018MT","U.S.",17.5,740430575.824087,100,0,2,"Moving",8448726
"018MT","U.S.",17.5,740430575.824087,100,0,2,"Stationary",88025686
"018MT","U.S.",17.5,740430575.824087,100,0,3,"Moving",14195706
"018MT","U.S.",17.5,740430575.824087,100,0,3,"Stationary",129880470
"018MT","U.S.",17.5,740430575.824087,100,0,4,"Moving",21609489
"018MT","U.S.",17.5,740430575.824087,100,0,4,"Stationary",156527458
"018MT","U.S.",17.5,740430575.824087,100,0,5,"Moving",23514788
"018MT","U.S.",17.5,740430575.824087,100,0,5,"Stationary",145749193
"018MT","U.S.",17.5,740430575.824087,100,0,6,"Moving",20046018
"018MT","U.S.",17.5,740430575.824087,100,0,6,"Stationary",127201284
"018MT","U.S.",17.5,740430575.824087,100,0,7,"Moving",21593177
"018MT","U.S.",17.5,740430575.824087,100,0,7,"Stationary",113458905
"018MT","U.S.",17.5,740430575.824087,100,0,8,"Moving",23723069
"018MT","U.S.",17.5,740430575.824087,100,0,8,"Stationary",104154543
"018MT","U.S.",17.5,740430575.824087,100,0,9,"Moving",27295586
"018MT","U.S.",17.5,740430575.824087,100,0,9,"Stationary",114863543
"018MT","U.S.",17.5,740430575.824087,100,0,10,"Moving",30303925
"018MT","U.S.",17.5,740430575.824087,100,0,10,"Stationary",120831386
"018MT","U.S.",17.5,740430575.824087,100,0,11,"Moving",29847077
"018MT","U.S.",17.5,740430575.824087,100,0,11,"Stationary",105195503
"018MT","U.S.",17.5,740430575.824087,100,0,12,"Moving",30663511
"018MT","U.S.",17.5,740430575.824087,100,0,12,"Stationary",91801518
"018MT","U.S.",17.5,740430575.824087,100,0,13,"Moving",32604486
"018MT","U.S.",17.5,740430575.824087,100,0,13,"Stationary",89543950
"018MT","U.S.",17.5,740430575.824087,100,0,14,"Moving",39160556
"018MT","U.S.",17.5,740430575.824087,100,0,14,"Stationary",94777713
"018MT","U.S.",17.5,740430575.824087,100,0,15,"Moving",48460318
"018MT","U.S.",17.5,740430575.824087,100,0,15,"Stationary",104218801
"018MT","U.S.",17.5,740430575.824087,100,0,16,"Moving",51418679
"018MT","U.S.",17.5,740430575.824087,100,0,16,"Stationary",111329688
"018MT","U.S.",17.5,740430575.824087,100,0,17,"Moving",49275441
"018MT","U.S.",17.5,740430575.824087,100,0,17,"Stationary",105706623
"018MT","U.S.",17.5,740430575.824087,100,0,18,"Moving",45879609
"018MT","U.S.",17.5,740430575.824087,100,0,18,"Stationary",95465357
"018MT","U.S.",17.5,740430575.824087,100,0,19,"Moving",45248326
"018MT","U.S.",17.5,740430575.824087,100,0,19,"Stationary",90926074
"018MT","U.S.",17.5,740430575.824087,100,0,20,"Moving",48107465
"018MT","U.S.",17.5,740430575.824087,100,0,20,"Stationary",86390614
"018MT","U.S.",17.5,740430575.824087,100,0,21,"Moving",54397499
"018MT","U.S.",17.5,740430575.824087,100,0,21,"Stationary",91697551
"018MT","U.S.",17.5,740430575.824087,100,0,22,"Moving",55426864
"018MT","U.S.",17.5,740430575.824087,100,0,22,"Stationary",104236617
"018MT","U.S.",17.5,740430575.824087,100,0,23,"Moving",54040528
"018MT","U.S.",17.5,740430575.824087,100,0,23,"Stationary",96277527
"018MT","U.S.",17.5,740430575.824087,100,0,24,"Moving",48566584
"018MT","U.S.",17.5,740430575.824087,100,0,24,"Stationary",84356030
"018MT","U.S.",17.5,740430575.824087,100,0,25,"Moving",48297205
"018MT","U.S.",17.5,740430575.824087,100,0,25,"Stationary",77525703
"018MT","U.S.",17.5,740430575.824087,100,0,26,"Moving",48576137
"018MT","U.S.",17.5,740430575.824087,100,0,26,"Stationary",74433034
"018MT","U.S.",17.5,740430575.824087,100,0,27,"Moving",50387949
"018MT","U.S.",17.5,740430575.824087,100,0,27,"Stationary",71835531
"018MT","U.S.",17.5,740430575.824087,100,0,28,"Moving",49715952
"018MT","U.S.",17.5,740430575.824087,100,0,28,"Stationary",71467768
"018MT","U.S.",17.5,740430575.824087,100,0,29,"Moving",51874129
"018MT","U.S.",17.5,740430575.824087,100,0,29,"Stationary",68412144
"018MT","U.S.",17.5,740430575.824087,100,0,30,"Moving",48838423
"018MT","U.S.",17.5,740430575.824087,100,0,30,"Stationary",64857026
"018MT","U.S.",17.5,740430575.824087,100,0,31,"Moving",44972351
"018MT","U.S.",17.5,740430575.824087,100,0,31,"Stationary",65556670
"018MT","U.S.",17.5,740430575.824087,100,0,32,"Moving",43679385
"018MT","U.S.",17.5,740430575.824087,100,0,32,"Stationary",65019297
"018MT","U.S.",17.5,740430575.824087,100,0,33,"Moving",45550733
"018MT","U.S.",17.5,740430575.824087,100,0,33,"Stationary",66840363
"018MT","U.S.",17.5,740430575.824087,100,0,34,"Moving",48558084
"018MT","U.S.",17.5,740430575.824087,100,0,34,"Stationary",61922285
"018MT","U.S.",17.5,740430575.824087,100,0,35,"Moving",48871624
"018MT","U.S.",17.5,740430575.824087,100,0,35,"Stationary",61478672
"018MT","U.S.",17.5,740430575.824087,100,0,36,"Moving",44628824
"018MT","U.S.",17.5,740430575.824087,100,0,36,"Stationary",56963485
"018MT","U.S.",17.5,740430575.824087,100,0,37,"Moving",41984468
"018MT","U.S.",17.5,740430575.824087,100,0,37,"Stationary",46567953
"018MT","U.S.",17.5,740430575.824087,100,0,38,"Moving",41460706
"018MT","U.S.",17.5,740430575.824087,100,0,38,"Stationary",42031990
"018MT","U.S.",17.5,740430575.824087,100,0,39,"Moving",42540372
"018MT","U.S.",17.5,740430575.824087,100,0,39,"Stationary",46180253
"018MT","U.S.",17.5,740430575.824087,100,0,40,"Moving",44636017
"018MT","U.S.",17.5,740430575.824087,100,0,40,"Stationary",50816011
"018MT","U.S.",17.5,740430575.824087,100,0,41,"Moving",45858787
"018MT","U.S.",17.5,740430575.824087,100,0,41,"Stationary",47452803
"018MT","U.S.",17.5,740430575.824087,100,0,42,"Moving",42991275
"018MT","U.S.",17.5,740430575.824087,100,0,42,"Stationary",45410310
"018MT","U.S.",17.5,740430575.824087,100,0,43,"Moving",37994509
"018MT","U.S.",17.5,740430575.824087,100,0,43,"Stationary",40343672
"018MT","U.S.",17.5,740430575.824087,100,0,44,"Moving",37082667
"018MT","U.S.",17.5,740430575.824087,100,0,44,"Stationary",41301534
"018MT","U.S.",17.5,740430575.824087,100,0,45,"Moving",39359076
