Participant.ID,Country,Weeks.At.Test,AgeMatchGroup,Clip.Index,Segment.Index,Motion.Static,Segment.Start.ms,Segment.End.ms,Segment.ms
034NW,U.S.,34,35,11,24,Stationary,636419,711711,75292
018MT,U.S.,18,17.5,13,20,Stationary,916749,992043,75294
018MT,U.S.,18,17.5,12,10,Stationary,302845,378176,75331
046TE,U.S.,46,46.5,10,17,Moving,781699,857363,75664
036MR,U.S.,36,36,5,11,Moving,279871,355566,75695
018MT,U.S.,18,17.5,6,21,Moving,874270,949994,75724
057AP,U.S.,57,57.5,4,189,Stationary,4762768,4839084,76316
036VI,India,36,36,15,94,Stationary,2111783,2188494,76711
036NI,India,36,35,4,11,Stationary,252100,328966,76866
024DA,India,24,23,11,44,Stationary,1440965,1517869,76904
018MT,U.S.,18,17.5,6,0,Stationary,0,76996,76996
057AP,U.S.,57,57.5,6,30,Stationary,691678,768785,77107
036MR,U.S.,36,36,9,4,Stationary,35151,112369,77218
046TE,U.S.,46,46.5,7,74,Stationary,3644790,3722136,77346
036VI,India,36,36,9,40,Stationary,717800,795240,77440
053KD,U.S.,53,53.5,3,72,Stationary,1162318,1239758,77440
036NI,India,36,35,6,27,Stationary,1000543,1078110,77567
034JC,U.S.,34,34,12,8,Stationary,738666,816539,77873
036MR,U.S.,36,36,7,52,Stationary,2731415,2809322,77907
018MT,U.S.,18,17.5,13,32,Stationary,1081965,1159875,77910
053KD,U.S.,53,53.5,6,55,Stationary,1764226,1842391,78165
034NW,U.S.,34,35,9,2,Moving,167315,245636,78321
034JC,U.S.,34,34,12,7,Moving,660296,738665,78369
034JC,U.S.,34,34,6,22,Moving,1619625,1698045,78420
058LA,India,58,57.5,8,23,Stationary,1144166,1222592,78426
048RE,India,48,46.5,20,2,Moving,26270,104799,78529
025TT,U.S.,25,25,4,51,Stationary,2304166,2382812,78646
053KD,U.S.,53,53.5,2,10,Stationary,193399,272060,78661
036VI,India,36,36,12,27,Stationary,805392,884067,78675
022JL,U.S.,22,23,11,2,Stationary,469064,547841,78777
006AP,U.S.,6,6,14,2,Stationary,279990,358925,78935
022JL,U.S.,22,23,4,0,Stationary,0,78994,78994
036VI,India,36,36,5,80,Stationary,2633436,2712519,79083
053KD,U.S.,53,53.5,3,10,Stationary,118474,197579,79105
057AP,U.S.,57,57.5,4,153,Stationary,3474454,3553721,79267
017MA,India,17,17.5,9,0,Stationary,0,79584,79584
048RE,India,48,46.5,18,24,Stationary,1367351,1447083,79732
048RE,India,48,46.5,2,7,Moving,177674,257424,79750
036MR,U.S.,36,36,8,66,Stationary,716347,796314,79967
048RE,India,48,46.5,4,12,Stationary,995908,1075885,79977
058LA,India,58,57.5,3,7,Stationary,100178,180233,80055
048RE,India,48,46.5,4,9,Moving,871453,952006,80553
057AP,U.S.,57,57.5,4,33,Stationary,598614,679439,80825
006AP,U.S.,6,6,10,17,Moving,1423104,1504198,81094
025TT,U.S.,25,25,17,14,Stationary,1223407,1304722,81315
036MR,U.S.,36,36,17,12,Stationary,233274,314703,81429
036MR,U.S.,36,36,5,34,Stationary,866628,948100,81472
058LA,India,58,57.5,8,17,Stationary,617729,699215,81486
053KD,U.S.,53,53.5,6,77,Stationary,2951642,3033241,81599
054AJ,India,54,53.5,13,17,Moving,519228,600880,81652
025TT,U.S.,25,25,13,5,Moving,539400,621114,81714
036VI,India,36,36,13,75,Moving,1148146,1229915,81769
036VI,India,36,36,13,142,Stationary,2784822,2867117,82295
036VI,India,36,36,12,120,Stationary,2600857,2683279,82422
034SA,India,34,34,16,0,Stationary,0,82530,82530
036VI,India,36,36,13,138,Stationary,2639307,2721853,82546
048RE,India,48,46.5,9,10,Stationary,485810,568594,82784
057AP,U.S.,57,57.5,6,18,Stationary,241906,324785,82879
022JL,U.S.,22,23,7,10,Stationary,399859,482923,83064
036NI,India,36,35,6,11,Stationary,375988,459271,83283
048RE,India,48,46.5,20,16,Moving,425237,508634,83397
046TE,U.S.,46,46.5,7,40,Stationary,2779168,2862721,83553
006MO,India,6,6,6,6,Stationary,304271,388060,83789
053KD,U.S.,53,53.5,7,71,Stationary,918266,1002070,83804
036VI,India,36,36,12,39,Stationary,1291902,1376183,84281
036MR,U.S.,36,36,3,12,Stationary,289525,374180,84655
036VI,India,36,36,5,73,Moving,2467482,2552174,84692
036MR,U.S.,36,36,14,24,Stationary,308788,393527,84739
036VI,India,36,36,5,23,Stationary,1583915,1668685,84770
053KD,U.S.,53,53.5,7,77,Stationary,1157027,1241830,84803
046TE,U.S.,46,46.5,8,2,Stationary,130798,215695,84897
048RE,India,48,46.5,9,29,Moving,918803,1003867,85064
058LA,India,58,57.5,10,6,Moving,236971,322071,85100
058LA,India,58,57.5,9,6,Moving,236971,322071,85100
057AP,U.S.,57,57.5,7,32,Stationary,1195063,1280324,85261
006AP,U.S.,6,6,1,0,Stationary,0,85318,85318
036NI,India,36,35,6,13,Stationary,470926,556502,85576
036NI,India,36,35,5,45,Stationary,2929453,3015242,85789
025TT,U.S.,25,25,4,39,Stationary,1883208,1969188,85980
006AP,U.S.,6,6,10,20,Stationary,1541628,1627919,86291
048RE,India,48,46.5,9,68,Stationary,2314750,2401065,86315
036NI,India,36,35,5,63,Stationary,4156639,4243000,86361
025TT,U.S.,25,25,11,11,Stationary,474798,561493,86695
025TT,U.S.,25,25,4,44,Unclassified,1990200,2077150,86950
046TE,U.S.,46,46.5,15,52,Stationary,1873368,1960363,86995
034SA,India,34,34,22,14,Stationary,557956,645434,87478
057AP,U.S.,57,57.5,4,47,Stationary,1042074,1129587,87513
036NI,India,36,35,5,57,Stationary,3280824,3368756,87932
036VI,India,36,36,15,3,Stationary,97645,185591,87946
024DA,India,24,23,4,26,Stationary,1354396,1442593,88197
036VI,India,36,36,12,37,Stationary,1199894,1288191,88297
036VI,India,36,36,15,65,Stationary,1508695,1597400,88705
053KD,U.S.,53,53.5,2,4,Stationary,26460,115217,88757
006AP,U.S.,6,6,10,9,Moving,1217098,1306245,89147
057AP,U.S.,57,57.5,6,40,Stationary,975690,1065138,89448
034SA,India,34,34,5,15,Stationary,1169805,1259358,89553
022JL,U.S.,22,23,4,2,Stationary,81400,171087,89687
025TT,U.S.,25,25,11,15,Stationary,762697,852860,90163
034NW,U.S.,34,35,6,18,Stationary,620346,710867,90521
048RE,India,48,46.5,9,4,Stationary,93394,184385,90991
034JC,U.S.,34,34,16,10,Moving,810442,901583,91141
036VI,India,36,36,15,25,Stationary,542758,634290,91532
036VI,India,36,36,7,30,Stationary,1110588,1202205,91617
053KD,U.S.,53,53.5,3,38,Stationary,568986,660745,91759
036MR,U.S.,36,36,6,37,Stationary,769353,861356,92003
053KD,U.S.,53,53.5,3,32,Stationary,436230,528322,92092
034NW,U.S.,34,35,15,14,Stationary,244406,336529,92123
025TT,U.S.,25,25,18,4,Stationary,560634,652888,92254
034JC,U.S.,34,34,15,13,Stationary,2475410,2567741,92331
046TE,U.S.,46,46.5,10,9,Moving,427165,519738,92573
036NI,India,36,35,5,23,Stationary,884525,977325,92800
022JL,U.S.,22,23,14,34,Stationary,653854,746912,93058
034NW,U.S.,34,35,15,28,Stationary,666708,760170,93462
053KD,U.S.,53,53.5,6,15,Stationary,372504,465969,93465
036MR,U.S.,36,36,15,24,Stationary,308321,401856,93535
057AP,U.S.,57,57.5,4,177,Stationary,3955800,4049507,93707
053KD,U.S.,53,53.5,6,27,Stationary,844764,938603,93839
024DA,India,24,23,9,6,Stationary,157658,251512,93854
057AP,U.S.,57,57.5,4,25,Stationary,383268,477507,94239
054AJ,India,54,53.5,15,0,Moving,0,94498,94498
057AP,U.S.,57,57.5,4,49,Stationary,1135212,1229755,94543
025TT,U.S.,25,25,16,6,Stationary,705465,800200,94735
034JC,U.S.,34,34,6,45,Stationary,2256870,2351830,94960
046TE,U.S.,46,46.5,15,2,Stationary,64923,160064,95141
034SA,India,34,34,6,5,Moving,1346446,1441797,95351
036VI,India,36,36,5,21,Stationary,1484100,1579877,95777
025TA,India,25,25,10,9,Stationary,642615,738592,95977
018MT,U.S.,18,17.5,6,15,Moving,600547,696709,96162
034NW,U.S.,34,35,7,5,Stationary,176111,272443,96332
034SA,India,34,34,16,2,Stationary,107142,204145,97003
022JL,U.S.,22,23,12,6,Stationary,295868,392903,97035
057AP,U.S.,57,57.5,4,45,Stationary,940082,1037247,97165
006AP,U.S.,6,6,16,6,Stationary,44642,142075,97433
036VI,India,36,36,12,13,Stationary,617066,714543,97477
022JL,U.S.,22,23,13,10,Stationary,590520,688273,97753
057AP,U.S.,57,57.5,4,107,Stationary,2674668,2772859,98191
057AP,U.S.,57,57.5,4,109,Stationary,2789162,2887429,98267
006AP,U.S.,6,6,8,2,Stationary,401710,500132,98422
057AP,U.S.,57,57.5,4,57,Stationary,1743022,1841479,98457
036VI,India,36,36,5,154,Stationary,4155650,4254691,99041
034NW,U.S.,34,35,4,2,Stationary,17795,116907,99112
048RE,India,48,46.5,9,72,Stationary,2456296,2555521,99225
034SA,India,34,34,14,12,Moving,1033656,1133186,99530
054AJ,India,54,53.5,21,3,Stationary,34406,134028,99622
036MR,U.S.,36,36,13,94,Stationary,1865429,1965106,99677
058LA,India,58,57.5,5,17,Moving,1053722,1153518,99796
057AP,U.S.,57,57.5,9,22,Stationary,801124,900986,99862
034NW,U.S.,34,35,15,16,Stationary,340038,440492,100454
046TE,U.S.,46,46.5,10,2,Stationary,23162,123949,100787
034NW,U.S.,34,35,6,10,Stationary,292295,393116,100821
036VI,India,36,36,9,13,Stationary,333714,434712,100998
036MR,U.S.,36,36,2,11,Moving,165205,266288,101083
036MR,U.S.,36,36,5,54,Stationary,1538811,1639966,101155
036MR,U.S.,36,36,5,55,Moving,1639967,1741692,101725
036VI,India,36,36,13,152,Stationary,3002166,3104029,101863
034SA,India,34,34,14,17,Stationary,1538488,1640780,102292
034NW,U.S.,34,35,7,11,Unclassified,345368,447826,102458
036MR,U.S.,36,36,7,46,Stationary,2587559,2690270,102711
036MR,U.S.,36,36,17,6,Stationary,105638,208623,102985
057AP,U.S.,57,57.5,4,95,Stationary,2403424,2506517,103093
046TE,U.S.,46,46.5,18,23,Stationary,337107,440299,103192
034SA,India,34,34,7,2,Unclassified,559456,663285,103829
046TE,U.S.,46,46.5,8,16,Stationary,477020,581127,104107
036NI,India,36,35,6,15,Stationary,566072,670349,104277
034NW,U.S.,34,35,6,12,Stationary,395468,499990,104522
057AP,U.S.,57,57.5,8,0,Stationary,0,104858,104858
048RE,India,48,46.5,9,26,Stationary,793132,898141,105009
046TE,U.S.,46,46.5,8,14,Stationary,340102,445637,105535
036VI,India,36,36,13,54,Stationary,778566,884271,105705
046TE,U.S.,46,46.5,7,8,Stationary,1114774,1220616,105842
017MA,India,17,17.5,3,1,Unclassified,18421,124492,106071
057AP,U.S.,57,57.5,4,83,Stationary,2142402,2248725,106323
034NW,U.S.,34,35,15,26,Stationary,550339,656916,106577
025TT,U.S.,25,25,10,3,Moving,473356,579953,106597
036VI,India,36,36,13,111,Moving,2011134,2118095,106961
034NW,U.S.,34,35,5,7,Stationary,289021,397094,108073
036VI,India,36,36,12,221,Stationary,3965386,4073505,108119
036MR,U.S.,36,36,5,52,Stationary,1425913,1534554,108641
034SA,India,34,34,9,14,Stationary,922333,1031118,108785
057AP,U.S.,57,57.5,4,7,Stationary,115786,224883,109097
022JL,U.S.,22,23,9,0,Stationary,0,109139,109139
057AP,U.S.,57,57.5,10,1,Moving,113220,222393,109173
054AJ,India,54,53.5,4,0,Stationary,0,109610,109610
018MT,U.S.,18,17.5,4,28,Stationary,813815,923558,109743
057AP,U.S.,57,57.5,7,18,Stationary,473489,583341,109852
053KD,U.S.,53,53.5,1,22,Stationary,501704,612237,110533
053KD,U.S.,53,53.5,6,11,Stationary,232934,343535,110601
034NW,U.S.,34,35,7,3,Stationary,51748,162704,110956
048RE,India,48,46.5,4,0,Stationary,0,111121,111121
046TE,U.S.,46,46.5,10,34,Stationary,1731304,1842784,111480
018MT,U.S.,18,17.5,8,34,Stationary,1808230,1919781,111551
046TE,U.S.,46,46.5,10,14,Stationary,615495,727160,111665
048RE,India,48,46.5,9,8,Stationary,365681,478402,112721
036MR,U.S.,36,36,13,64,Stationary,1322824,1435599,112775
024DA,India,24,23,9,0,Stationary,0,112777,112777
057AP,U.S.,57,57.5,10,0,Stationary,0,113219,113219
053KD,U.S.,53,53.5,1,48,Stationary,2807414,2921177,113763
036VI,India,36,36,13,166,Stationary,3318362,3432911,114549
057AP,U.S.,57,57.5,7,26,Stationary,741702,856919,115217
006MO,India,6,6,13,1,Stationary,7602,122903,115301
034NW,U.S.,34,35,11,26,Stationary,715317,831002,115685
046TE,U.S.,46,46.5,15,16,Stationary,821946,937754,115808
058LA,India,58,57.5,6,0,Stationary,0,116236,116236
036VI,India,36,36,5,130,Stationary,3561092,3677371,116279
046TE,U.S.,46,46.5,10,5,Moving,198246,314684,116438
034NW,U.S.,34,35,9,13,Stationary,444676,561494,116818
034SA,India,34,34,5,14,Moving,1052917,1169805,116888
006AP,U.S.,6,6,4,6,Stationary,842758,962268,119510
057AP,U.S.,57,57.5,7,24,Stationary,621230,740776,119546
036VI,India,36,36,9,42,Stationary,805465,925110,119645
036NI,India,36,35,8,1,Stationary,21490,141618,120128
018MT,U.S.,18,17.5,6,19,Moving,737028,857474,120446
034SA,India,34,34,14,5,Stationary,308133,429540,121407
046TE,U.S.,46,46.5,8,0,Stationary,0,121787,121787
036MR,U.S.,36,36,5,30,Stationary,681151,804118,122967
017MA,India,17,17.5,7,1,Stationary,8925,131930,123005
025TA,India,25,25,12,0,Unclassified,0,123149,123149
034SA,India,34,34,12,0,Unclassified,0,123149,123149
053KD,U.S.,53,53.5,3,110,Stationary,1845079,1969139,124060
036NI,India,36,35,5,18,Stationary,678919,803079,124160
057AP,U.S.,57,57.5,11,18,Stationary,389277,513596,124319
053KD,U.S.,53,53.5,6,69,Stationary,2765730,2890101,124371
025TA,India,25,25,22,0,Unclassified,0,124964,124964
046TE,U.S.,46,46.5,10,31,Moving,1583748,1708807,125059
053KD,U.S.,53,53.5,6,37,Stationary,1041114,1166199,125085
053KD,U.S.,53,53.5,6,53,Stationary,1635808,1760995,125187
046TE,U.S.,46,46.5,16,9,Unclassified,480556,605948,125392
053KD,U.S.,53,53.5,6,9,Stationary,100878,226337,125459
036VI,India,36,36,9,44,Stationary,928202,1053796,125594
046TE,U.S.,46,46.5,15,13,Moving,606537,732671,126134
046TE,U.S.,46,46.5,20,0,Unclassified,0,126717,126717
034JC,U.S.,34,34,6,2,Moving,147145,273938,126793
036MR,U.S.,36,36,9,24,Stationary,542939,669959,127020
057AP,U.S.,57,57.5,6,34,Stationary,812927,940428,127501
006AP,U.S.,6,6,4,4,Stationary,712300,840071,127771
048RE,India,48,46.5,6,2,Stationary,235867,363745,127878
036VI,India,36,36,12,223,Stationary,4087288,4215578,128290
053KD,U.S.,53,53.5,4,12,Stationary,1013451,1141745,128294
057AP,U.S.,57,57.5,9,16,Stationary,351907,480629,128722
034SA,India,34,34,16,6,Stationary,692394,821150,128756
034JC,U.S.,34,34,12,14,Stationary,1094205,1223145,128940
054AJ,India,54,53.5,13,2,Stationary,8547,137501,128954
036VI,India,36,36,5,1,Stationary,25232,154325,129093
034JC,U.S.,34,34,9,4,Stationary,1482181,1611351,129170
006MO,India,6,6,4,0,Stationary,0,129328,129328
057AP,U.S.,57,57.5,9,6,Stationary,72446,201871,129425
006AP,U.S.,6,6,4,18,Stationary,1168882,1298595,129713
022JL,U.S.,22,23,14,22,Stationary,372368,502213,129845
025TT,U.S.,25,25,11,21,Stationary,1090661,1220520,129859
057AP,U.S.,57,57.5,11,12,Stationary,153180,283123,129943
024DA,India,24,23,5,0,Stationary,0,130015,130015
034NW,U.S.,34,35,14,12,Stationary,127858,257983,130125
057AP,U.S.,57,57.5,8,8,Stationary,932252,1062380,130128
034JC,U.S.,34,34,6,0,Moving,0,130136,130136
036MR,U.S.,36,36,17,38,Stationary,638962,769249,130287
048RE,India,48,46.5,4,4,Stationary,332676,463201,130525
048RE,India,48,46.5,20,30,Unclassified,1060550,1191122,130572
006MO,India,6,6,6,7,Unclassified,388060,519090,131030
057AP,U.S.,57,57.5,8,12,Stationary,1108520,1239684,131164
057AP,U.S.,57,57.5,4,41,Stationary,760038,891251,131213
034NW,U.S.,34,35,15,36,Stationary,844484,975716,131232
018MT,U.S.,18,17.5,1,20,Stationary,1266214,1397563,131349
022JL,U.S.,22,23,6,6,Stationary,743502,875271,131769
048RE,India,48,46.5,9,64,Stationary,2142295,2274084,131789
022JL,U.S.,22,23,4,6,Stationary,184186,317435,133249
034SA,India,34,34,19,3,Moving,1691479,1825086,133607
054AJ,India,54,53.5,13,9,Moving,281764,415851,134087
025TT,U.S.,25,25,11,2,Moving,53884,188093,134209
018MT,U.S.,18,17.5,4,18,Stationary,453805,588077,134272
048RE,India,48,46.5,13,15,Stationary,285423,420180,134757
053KD,U.S.,53,53.5,7,121,Stationary,2174379,2309502,135123
034NW,U.S.,34,35,6,2,Stationary,18342,153741,135399
036VI,India,36,36,5,34,Stationary,1837094,1972509,135415
053KD,U.S.,53,53.5,6,39,Stationary,1170042,1306041,135999
036VI,India,36,36,5,102,Stationary,3062485,3198583,136098
006MO,India,6,6,20,0,Stationary,0,136171,136171
048RE,India,48,46.5,11,26,Stationary,448672,585497,136825
036MR,U.S.,36,36,3,0,Stationary,0,137787,137787
048RE,India,48,46.5,20,24,Moving,742479,881765,139286
017MA,India,17,17.5,23,4,Unclassified,1853026,1992574,139548
036VI,India,36,36,5,17,Stationary,837352,976980,139628
036MR,U.S.,36,36,9,20,Stationary,373775,513560,139785
025TT,U.S.,25,25,4,45,Stationary,2077151,2217225,140074
018MT,U.S.,18,17.5,1,14,Stationary,982313,1123097,140784
017MA,India,17,17.5,6,5,Stationary,767012,907844,140832
057AP,U.S.,57,57.5,7,0,Stationary,0,141302,141302
057AP,U.S.,57,57.5,9,34,Stationary,1125133,1266546,141413
018MT,U.S.,18,17.5,13,34,Stationary,1185086,1327004,141918
057AP,U.S.,57,57.5,8,48,Stationary,3009395,3153842,144447
046TE,U.S.,46,46.5,12,0,Stationary,0,144616,144616
053KD,U.S.,53,53.5,6,21,Stationary,567256,711925,144669
046TE,U.S.,46,46.5,8,30,Stationary,1150294,1295331,145037
058LA,India,58,57.5,5,8,Stationary,771951,917010,145059
018MT,U.S.,18,17.5,1,8,Stationary,100159,245235,145076
006AP,U.S.,6,6,13,0,Stationary,0,145745,145745
036NI,India,36,35,5,27,Stationary,1249510,1395372,145862
018MT,U.S.,18,17.5,4,26,Stationary,659988,805970,145982
018MT,U.S.,18,17.5,7,10,Stationary,828134,974801,146667
025TA,India,25,25,10,10,Unclassified,738592,885296,146704
057AP,U.S.,57,57.5,9,38,Stationary,1300735,1447465,146730
048RE,India,48,46.5,11,38,Stationary,729027,875873,146846
025TT,U.S.,25,25,11,14,Moving,615515,762696,147181
034NW,U.S.,34,35,11,32,Stationary,933268,1080584,147316
034SA,India,34,34,6,1,Moving,1063462,1211139,147677
053KD,U.S.,53,53.5,6,41,Stationary,1308014,1456253,148239
034JC,U.S.,34,34,7,13,Stationary,169523,317944,148421
048RE,India,48,46.5,20,22,Moving,580937,729932,148995
025TA,India,25,25,11,0,Stationary,0,149315,149315
006AP,U.S.,6,6,7,0,Stationary,0,149600,149600
046TE,U.S.,46,46.5,15,12,Stationary,456203,606536,150333
053KD,U.S.,53,53.5,2,12,Stationary,277685,428644,150959
018MT,U.S.,18,17.5,12,0,Stationary,0,151292,151292
046TE,U.S.,46,46.5,15,53,Unclassified,1960364,2112602,152238
036VI,India,36,36,13,78,Stationary,1319392,1471744,152352
034NW,U.S.,34,35,5,3,Stationary,110539,264993,154454
053KD,U.S.,53,53.5,3,126,Stationary,2980535,3135786,155251
046TE,U.S.,46,46.5,15,24,Stationary,1104603,1260159,155556
034SA,India,34,34,21,2,Stationary,331672,489596,157924
036VI,India,36,36,15,61,Stationary,1317644,1475689,158045
018MT,U.S.,18,17.5,4,14,Stationary,234432,392754,158322
036NI,India,36,35,6,17,Stationary,721529,880145,158616
017MA,India,17,17.5,8,1,Stationary,6668,165997,159329
058LA,India,58,57.5,8,11,Stationary,181754,341205,159451
036VI,India,36,36,11,5,Stationary,77347,236816,159469
036NI,India,36,35,6,29,Stationary,1116046,1276198,160152
046TE,U.S.,46,46.5,15,6,Stationary,223066,383593,160527
036MR,U.S.,36,36,7,8,Stationary,140157,302733,162576
034NW,U.S.,34,35,9,1,Stationary,4074,167314,163240
025TT,U.S.,25,25,18,2,Stationary,371360,535370,164010
034SA,India,34,34,14,13,Stationary,1133186,1297229,164043
036VI,India,36,36,5,142,Stationary,3796848,3961917,165069
006MO,India,6,6,10,2,Unclassified,478492,644376,165884
006MO,India,6,6,13,2,Unclassified,122904,288911,166007
034JC,U.S.,34,34,12,10,Stationary,845155,1011167,166012
036MR,U.S.,36,36,13,10,Stationary,208865,374957,166092
036NI,India,36,35,3,2,Stationary,100478,267121,166643
022JL,U.S.,22,23,15,32,Stationary,2654455,2821672,167217
006MO,India,6,6,5,0,Stationary,0,167290,167290
022JL,U.S.,22,23,7,14,Stationary,2057946,2225476,167530
048RE,India,48,46.5,9,6,Stationary,189996,357537,167541
036NI,India,36,35,5,37,Stationary,2079249,2247546,168297
036MR,U.S.,36,36,6,27,Stationary,467807,636242,168435
024DA,India,24,23,11,18,Stationary,278837,447631,168794
048RE,India,48,46.5,4,8,Stationary,700299,871452,171153
034SA,India,34,34,14,10,Moving,787786,959231,171445
017MA,India,17,17.5,14,1,Stationary,36726,208230,171504
034SA,India,34,34,9,0,Stationary,0,171783,171783
046TE,U.S.,46,46.5,18,57,Stationary,2206165,2378248,172083
036VI,India,36,36,9,7,Stationary,88317,260905,172588
048RE,India,48,46.5,4,2,Stationary,124274,298501,174227
057AP,U.S.,57,57.5,8,18,Stationary,1291892,1466309,174417
022JL,U.S.,22,23,2,0,Stationary,0,174941,174941
034JC,U.S.,34,34,15,5,Stationary,584219,759275,175056
036MR,U.S.,36,36,7,24,Stationary,1679246,1854588,175342
036VI,India,36,36,12,35,Stationary,1018028,1194030,176002
034SA,India,34,34,14,4,Moving,130594,308133,177539
053KD,U.S.,53,53.5,1,16,Stationary,231744,410549,178805
018MT,U.S.,18,17.5,8,8,Stationary,815410,994226,178816
053KD,U.S.,53,53.5,3,112,Stationary,1980092,2158986,178894
036VI,India,36,36,9,56,Stationary,1327519,1507786,180267
046TE,U.S.,46,46.5,10,22,Stationary,1175897,1357270,181373
017MA,India,17,17.5,12,1,Stationary,29794,211829,182035
018MT,U.S.,18,17.5,13,12,Stationary,509749,691788,182039
025TT,U.S.,25,25,11,19,Stationary,905365,1087756,182391
036VI,India,36,36,9,52,Stationary,1108668,1291965,183297
046TE,U.S.,46,46.5,7,68,Stationary,3322459,3505779,183320
034NW,U.S.,34,35,9,55,Stationary,2027430,2211037,183607
034SA,India,34,34,20,1,Unclassified,1424798,1608744,183946
022JL,U.S.,22,23,14,2,Stationary,10098,194241,184143
053KD,U.S.,53,53.5,3,118,Stationary,2432639,2617416,184777
048RE,India,48,46.5,4,6,Stationary,499007,684773,185766
036MR,U.S.,36,36,7,42,Stationary,2052798,2238981,186183
022JL,U.S.,22,23,15,6,Stationary,1488510,1675174,186664
034JC,U.S.,34,34,13,5,Stationary,104509,291705,187196
024DA,India,24,23,4,2,Stationary,937849,1125331,187482
022JL,U.S.,22,23,15,20,Stationary,2131459,2319899,188440
017MA,India,17,17.5,12,11,Stationary,930866,1119819,188953
034SA,India,34,34,5,13,Stationary,863112,1052917,189805
017MA,India,17,17.5,12,7,Stationary,402329,592512,190183
006MO,India,6,6,12,3,Stationary,739806,930395,190589
036VI,India,36,36,13,134,Stationary,2433415,2624051,190636
025TA,India,25,25,10,6,Unclassified,438939,630179,191240
025TT,U.S.,25,25,13,8,Stationary,1158921,1350553,191632
024DA,India,24,23,11,42,Stationary,1239364,1432328,192964
006MO,India,6,6,11,0,Stationary,0,194059,194059
034NW,U.S.,34,35,15,54,Stationary,2100961,2297643,196682
