"Participant.ID","Video","Motion.status","Pattern","Start_fr","End_fr","N_fr","Corr.Bin.Ctr","Corr.Bin.Count","Country","AgeMatchGroup"
"036NI",6,"Stationary","up",8092,8242,150,"-0.57",8,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"-0.57",0,"India",35
"036NI",6,"Stationary","cw",42348,42497,149,"-0.57",0,"India",35
"036NI",6,"Stationary","left",42348,42497,149,"-0.57",4,"India",35
"036NI",6,"Stationary","up",42348,42497,149,"-0.57",4,"India",35
"036NI",5,"Stationary","exp",125814,125964,150,"-0.57",0,"India",35
"036NI",5,"Stationary","cw",125814,125964,150,"-0.57",0,"India",35
"036NI",5,"Stationary","left",125814,125964,150,"-0.57",5,"India",35
"036NI",5,"Stationary","up",125814,125964,150,"-0.57",5,"India",35
"036NI",5,"Stationary","exp",44146,44296,150,"-0.57",0,"India",35
"036NI",5,"Stationary","cw",44146,44296,150,"-0.57",0,"India",35
"036NI",5,"Stationary","left",44146,44296,150,"-0.57",5,"India",35
"036NI",5,"Stationary","up",44146,44296,150,"-0.57",5,"India",35
"036NI",5,"Stationary","exp",13876,14026,150,"-0.57",0,"India",35
"036NI",5,"Stationary","cw",13876,14026,150,"-0.57",0,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"-0.57",2,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"-0.57",2,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"-0.57",1,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"-0.57",2,"India",35
"036NI",5,"Moving","left",101179,101329,150,"-0.57",14,"India",35
"036NI",5,"Moving","up",101179,101329,150,"-0.57",14,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"-0.57",0,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"-0.57",3,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"-0.57",5,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"-0.57",5,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"-0.57",0,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"-0.57",1,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"-0.57",6,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"-0.57",6,"India",35
"036NI",6,"Stationary","cw",42348,42497,149,"0.14",29,"India",35
"036NI",6,"Stationary","left",42348,42497,149,"0.14",8,"India",35
"036NI",6,"Stationary","up",42348,42497,149,"0.14",8,"India",35
"036NI",5,"Stationary","exp",125814,125964,150,"0.14",11,"India",35
"036NI",5,"Stationary","cw",125814,125964,150,"0.14",23,"India",35
"036NI",5,"Stationary","left",125814,125964,150,"0.14",2,"India",35
"036NI",5,"Stationary","up",125814,125964,150,"0.14",2,"India",35
"036NI",5,"Stationary","exp",44146,44296,150,"0.14",21,"India",35
"036NI",5,"Stationary","cw",44146,44296,150,"0.14",21,"India",35
"036NI",5,"Stationary","left",44146,44296,150,"0.14",3,"India",35
"036NI",5,"Stationary","up",44146,44296,150,"0.14",3,"India",35
"036NI",5,"Stationary","exp",13876,14026,150,"0.14",15,"India",35
"036NI",5,"Stationary","cw",13876,14026,150,"0.14",22,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"0.14",8,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"0.14",8,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"0.14",29,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"0.14",32,"India",35
"036NI",5,"Moving","left",101179,101329,150,"0.14",10,"India",35
"036NI",5,"Moving","up",101179,101329,150,"0.14",10,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"0.14",24,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"0.14",34,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"0.14",7,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"0.14",7,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"0.14",38,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"0.14",24,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"0.14",7,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"0.14",7,"India",35
"036NI",6,"Stationary","cw",42348,42497,149,"0.86",0,"India",35
"036NI",6,"Stationary","left",42348,42497,149,"0.86",23,"India",35
"036NI",6,"Stationary","up",42348,42497,149,"0.86",23,"India",35
"036NI",5,"Stationary","exp",125814,125964,150,"0.86",0,"India",35
"036NI",5,"Stationary","cw",125814,125964,150,"0.86",0,"India",35
"036NI",5,"Stationary","left",125814,125964,150,"0.86",8,"India",35
"036NI",5,"Stationary","up",125814,125964,150,"0.86",8,"India",35
"036NI",5,"Stationary","exp",44146,44296,150,"0.86",0,"India",35
"036NI",5,"Stationary","cw",44146,44296,150,"0.86",0,"India",35
"036NI",5,"Stationary","left",44146,44296,150,"0.86",28,"India",35
"036NI",5,"Stationary","up",44146,44296,150,"0.86",28,"India",35
"036NI",5,"Stationary","exp",13876,14026,150,"0.86",0,"India",35
"036NI",5,"Stationary","cw",13876,14026,150,"0.86",0,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"0.86",16,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"0.86",16,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"0.86",0,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"0.86",0,"India",35
"036NI",5,"Moving","left",101179,101329,150,"0.86",12,"India",35
"036NI",5,"Moving","up",101179,101329,150,"0.86",12,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"0.86",0,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"0.86",2,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"0.86",27,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"0.86",27,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"0.86",0,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"0.86",0,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"0.86",8,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"0.86",8,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"-0.14",13,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"-0.14",21,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"-0.14",17,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"-0.14",17,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"-0.14",29,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"-0.14",11,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"-0.14",16,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"-0.14",16,"India",35
"036NI",5,"Stationary","cw",125814,125964,150,"1",0,"India",35
"036NI",5,"Stationary","left",125814,125964,150,"1",16,"India",35
"036NI",5,"Stationary","up",125814,125964,150,"1",16,"India",35
"036NI",5,"Stationary","exp",44146,44296,150,"1",0,"India",35
"036NI",5,"Stationary","cw",44146,44296,150,"1",0,"India",35
"036NI",5,"Stationary","left",44146,44296,150,"1",22,"India",35
"036NI",5,"Stationary","up",44146,44296,150,"1",22,"India",35
"036NI",5,"Stationary","exp",13876,14026,150,"1",0,"India",35
"036NI",5,"Stationary","cw",13876,14026,150,"1",0,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"1",31,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"1",31,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"1",0,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"1",0,"India",35
"036NI",5,"Moving","left",101179,101329,150,"1",3,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"-0.14",3,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"-0.14",3,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"-0.14",29,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"-0.14",31,"India",35
"036NI",5,"Moving","left",101179,101329,150,"-0.14",8,"India",35
"036NI",5,"Moving","up",101179,101329,150,"-0.14",8,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"-0.14",16,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"-0.14",23,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"-0.14",6,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"-0.14",6,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"-0.14",21,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"-0.14",19,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"-0.14",8,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"-0.14",8,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"0",24,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"0",80,"India",35
"036NI",5,"Stationary","exp",44146,44296,150,"-0.43",1,"India",35
"036NI",5,"Stationary","cw",44146,44296,150,"-0.43",2,"India",35
"036NI",5,"Stationary","left",44146,44296,150,"-0.43",3,"India",35
"036NI",5,"Stationary","up",44146,44296,150,"-0.43",3,"India",35
"036NI",5,"Stationary","exp",13876,14026,150,"-0.43",0,"India",35
"036NI",5,"Stationary","cw",13876,14026,150,"-0.43",0,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"-0.43",4,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"-0.43",4,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"-0.43",1,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"-0.43",1,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"0.57",4,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"0.57",4,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"0.57",0,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"0.57",2,"India",35
"036NI",5,"Moving","left",101179,101329,150,"0.57",11,"India",35
"036NI",5,"Moving","up",101179,101329,150,"0.57",11,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"0.57",0,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"0.57",3,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"0.57",5,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"0.57",5,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"0.57",0,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"0.57",0,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"0.57",9,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"0.57",9,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"-0.43",2,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"-0.43",1,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"-0.43",9,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"-0.43",9,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"-0.43",2,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"-0.43",0,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"-0.43",8,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"-0.43",8,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"-0.43",5,"India",35
"036NI",6,"Stationary","cw",42348,42497,149,"-0.43",4,"India",35
"036NI",6,"Stationary","left",42348,42497,149,"-0.43",6,"India",35
"036NI",6,"Stationary","up",42348,42497,149,"-0.43",6,"India",35
"036NI",5,"Stationary","exp",125814,125964,150,"-0.43",0,"India",35
"036NI",5,"Stationary","cw",125814,125964,150,"-0.43",0,"India",35
"036NI",5,"Stationary","left",125814,125964,150,"-0.43",12,"India",35
"036NI",5,"Stationary","up",125814,125964,150,"-0.43",12,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"0.29",9,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"0.29",8,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"0.29",8,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"0.29",4,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"0.29",14,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"0.29",7,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"0.29",7,"India",35
"036NI",6,"Stationary","cw",42348,42497,149,"1",0,"India",35
"036NI",6,"Stationary","left",42348,42497,149,"1",16,"India",35
"036NI",6,"Stationary","up",42348,42497,149,"1",16,"India",35
"036NI",5,"Moving","left",101179,101329,150,"-0.43",8,"India",35
"036NI",5,"Moving","up",101179,101329,150,"-0.43",8,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"-0.43",0,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"-0.43",8,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"-0.43",8,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"-0.43",8,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"-0.43",0,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"-0.43",4,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"-0.43",13,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"-0.43",13,"India",35
"036NI",6,"Stationary","cw",42348,42497,149,"0.29",6,"India",35
"036NI",6,"Stationary","left",42348,42497,149,"0.29",8,"India",35
"036NI",6,"Stationary","up",42348,42497,149,"0.29",8,"India",35
"036NI",5,"Stationary","exp",125814,125964,150,"0.29",1,"India",35
"036NI",5,"Stationary","cw",125814,125964,150,"0.29",1,"India",35
"036NI",5,"Stationary","left",125814,125964,150,"0.29",1,"India",35
"036NI",5,"Stationary","up",125814,125964,150,"0.29",1,"India",35
"036NI",5,"Stationary","exp",44146,44296,150,"0.29",1,"India",35
"036NI",5,"Stationary","cw",44146,44296,150,"0.29",14,"India",35
"036NI",5,"Stationary","left",44146,44296,150,"0.29",10,"India",35
"036NI",5,"Stationary","up",44146,44296,150,"0.29",10,"India",35
"036NI",5,"Stationary","exp",13876,14026,150,"0.29",3,"India",35
"036NI",5,"Stationary","cw",13876,14026,150,"0.29",5,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"0.29",8,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"0.29",8,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"0.29",10,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"0.29",6,"India",35
"036NI",5,"Moving","left",101179,101329,150,"0.29",7,"India",35
"036NI",5,"Moving","up",101179,101329,150,"0.29",7,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"0.29",8,"India",35
"036NI",5,"Moving","left",37223,37373,150,"0.43",8,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"0.71",7,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"0.71",7,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"0.71",1,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"0.71",0,"India",35
"036NI",5,"Moving","left",101179,101329,150,"0.71",4,"India",35
"036NI",5,"Moving","up",101179,101329,150,"0.71",4,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"0.71",0,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"0.71",2,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"0.71",9,"India",35
"036NI",5,"Stationary","exp",125814,125964,150,"1",0,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"0.71",0,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"0.71",1,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"0.71",8,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"0.71",8,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"0.71",0,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"0.71",2,"India",35
"036NI",5,"Moving","left",37223,37373,150,"0.71",7,"India",35
"036NI",5,"Moving","up",37223,37373,150,"0.71",7,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"0.71",0,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"0.71",1,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"0.71",7,"India",35
"036NI",5,"Stationary","cw",13876,14026,150,"0.43",3,"India",35
"036NI",5,"Stationary","left",13876,14026,150,"0.43",11,"India",35
"036NI",5,"Stationary","up",13876,14026,150,"0.43",11,"India",35
"036NI",5,"Moving","up",101179,101329,150,"1",3,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"1",0,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"1",0,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"0",88,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"0",64,"India",35
"036NI",5,"Moving","left",37223,37373,150,"0",18,"India",35
"036NI",5,"Moving","up",37223,37373,150,"0",18,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"0",90,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"0",97,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"0",33,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"0",33,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"0",86,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"0",69,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"0",24,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"0.43",8,"India",35
"036NI",5,"Moving","left",37223,37373,150,"1",5,"India",35
"036NI",5,"Moving","up",37223,37373,150,"0.43",8,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"0.43",2,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"0.43",0,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"0.43",12,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"0.43",12,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"0.43",1,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"0.43",7,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"0.43",5,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"0.43",5,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"0.71",9,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"0.86",0,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"0.86",0,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"0.86",19,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"0.86",19,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"-0.29",1,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"-0.29",4,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"-0.29",12,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"-0.29",12,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"-0.29",1,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"-0.29",9,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"-0.29",11,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"0.71",7,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"0.71",0,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"0.71",2,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"0.71",9,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"0.71",9,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"0.71",0,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"0.14",37,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"0.14",1,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"0.14",1,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"0.14",19,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"0.43",8,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"0.43",8,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"0.43",1,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"0.43",1,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"0.43",8,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"1",0,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"0.43",1,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"1",0,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"0.29",8,"India",35
"036NI",5,"Moving","up",37223,37373,150,"1",5,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"-0.14",11,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"-0.14",21,"India",35
"036NI",5,"Moving","left",37223,37373,150,"-0.14",3,"India",35
"036NI",5,"Moving","up",37223,37373,150,"-0.14",3,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"1",0,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"0.86",0,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"0.86",0,"India",35
"036NI",5,"Moving","left",37223,37373,150,"0.86",15,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"0.43",2,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"0.14",38,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"0.29",12,"India",35
"036NI",5,"Moving","exp",101179,101329,150,"0.43",1,"India",35
"036NI",5,"Moving","left",37223,37373,150,"0.29",9,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"0.86",0,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"0.86",1,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"0.86",10,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"0.86",10,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"0.86",0,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"0.14",35,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"0.14",28,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"-0.29",11,"India",35
"036NI",5,"Moving","up",37223,37373,150,"0.14",10,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"0.43",8,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"0.14",17,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"-0.43",5,"India",35
"036NI",5,"Moving","cw",101179,101329,150,"0.43",1,"India",35
"036NI",5,"Moving","left",101179,101329,150,"0.43",7,"India",35
"036NI",5,"Moving","up",101179,101329,150,"0.43",7,"India",35
"036NI",5,"Stationary","exp",42288,42438,150,"0.43",2,"India",35
"036NI",5,"Stationary","cw",42288,42438,150,"0.43",3,"India",35
"036NI",5,"Stationary","up",42288,42438,150,"1",8,"India",35
"036NI",5,"Stationary","exp",16484,16633,149,"1",0,"India",35
"036NI",5,"Stationary","cw",16484,16633,149,"1",0,"India",35
"036NI",5,"Stationary","left",16484,16633,149,"1",6,"India",35
"036NI",5,"Stationary","up",16484,16633,149,"1",6,"India",35
"036NI",5,"Moving","up",37223,37373,150,"0.86",15,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"-0.43",0,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"1",0,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"0.14",11,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"0.14",11,"India",35
"036NI",5,"Moving","up",37223,37373,150,"0.29",9,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"1",0,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"1",0,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"1",7,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"1",7,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"1",0,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"1",4,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"1",4,"India",35
"036NI",6,"Stationary","exp",42348,42497,149,"0.29",6,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"0.14",23,"India",35
"036NI",8,"Stationary","exp",25385,25534,149,"0.29",3,"India",35
"036NI",8,"Stationary","cw",25385,25534,149,"0.29",5,"India",35
"036NI",5,"Moving","left",37223,37373,150,"-0.43",10,"India",35
"036NI",8,"Stationary","up",25385,25534,149,"0.29",7,"India",35
"036NI",6,"Stationary","cw",8092,8242,150,"0.29",9,"India",35
"036NI",6,"Stationary","left",8092,8242,150,"0.29",10,"India",35
"036NI",8,"Stationary","left",25385,25534,149,"0.29",7,"India",35
"036NI",6,"Stationary","up",8092,8242,150,"0.29",10,"India",35
"036NI",5,"Moving","up",37223,37373,150,"-0.43",10,"India",35
"036NI",5,"Moving","exp",37223,37373,150,"-0.29",3,"India",35
"036NI",5,"Moving","left",37223,37373,150,"0.14",10,"India",35
"036NI",5,"Stationary","left",42288,42438,150,"1",8,"India",35
"036NI",5,"Moving","up",37223,37373,150,"-0.29",7,"India",35
"036NI",5,"Moving","cw",37223,37373,150,"-0.29",7,"India",35
"036NI",5,"Moving","left",37223,37373,150,"-0.29",7,"India",35
"036NI",6,"Stationary","exp",8092,8242,150,"0.29",7,"India",35
"036VI",5,"Moving","cw",70250,70400,150,"0.86",0,"India",36
"036VI",5,"Moving","left",70250,70400,150,"0.86",22,"India",36
"036VI",5,"Moving","exp",70250,70400,150,"0.14",12,"India",36
"036VI",5,"Moving","up",70250,70400,150,"0.86",22,"India",36
"036VI",5,"Moving","exp",70250,70400,150,"0.86",0,"India",36
"036VI",12,"Stationary","exp",58142,58292,150,"-0.71",0,"India",36
"036VI",5,"Moving","cw",70250,70400,150,"0.14",19,"India",36
"036VI",12,"Stationary","left",58142,58292,150,"-0.71",10,"India",36
"036VI",5,"Moving","cw",70250,70400,150,"-0.71",1,"India",36
"036VI",12,"Stationary","left",29910,30060,150,"-0.71",10,"India",36
"036VI",7,"Stationary","up",37013,37163,150,"-0.29",6,"India",36
"036VI",5,"Moving","left",70250,70400,150,"-0.71",6,"India",36
"036VI",12,"Stationary","up",58142,58292,150,"0.14",8,"India",36
"036VI",12,"Stationary","exp",58142,58292,150,"-0.86",0,"India",36
"036VI",15,"Moving","left",57303,57452,149,"0.71",9,"India",36
"036VI",15,"Moving","up",57303,57452,149,"0.71",9,"India",36
"036VI",5,"Moving","left",70250,70400,150,"0.14",0,"India",36
"036VI",7,"Moving","up",1948,2098,150,"-0.71",12,"India",36
"036VI",5,"Moving","exp",70250,70400,150,"-0.86",0,"India",36
"036VI",12,"Stationary","cw",58142,58292,150,"-0.71",0,"India",36
"036VI",5,"Moving","left",70250,70400,150,"-0.86",6,"India",36
"036VI",12,"Stationary","up",58142,58292,150,"-0.71",10,"India",36
"036VI",5,"Moving","exp",70250,70400,150,"-0.71",0,"India",36
"036VI",5,"Moving","exp",70250,70400,150,"0.71",0,"India",36
"036VI",12,"Stationary","up",29910,30060,150,"-0.71",10,"India",36
"036VI",5,"Moving","up",70250,70400,150,"-0.71",6,"India",36
"036VI",12,"Moving","exp",77832,77982,150,"-0.71",0,"India",36
"036VI",12,"Moving","cw",77832,77982,150,"-0.71",1,"India",36
"036VI",12,"Stationary","cw",58142,58292,150,"-0.86",0,"India",36
"036VI",12,"Stationary","left",58142,58292,150,"-0.86",15,"India",36
"036VI",12,"Stationary","up",58142,58292,150,"-0.86",15,"India",36
"036VI",5,"Moving","exp",75165,75315,150,"0.86",0,"India",36
"036VI",5,"Moving","cw",70250,70400,150,"-0.86",0,"India",36
"036VI",5,"Moving","left",75165,75315,150,"0.86",24,"India",36
"036VI",5,"Moving","up",70250,70400,150,"-0.86",6,"India",36
"036VI",12,"Stationary","up",58142,58292,150,"0",19,"India",36
"036VI",5,"Moving","exp",70250,70400,150,"0",100,"India",36
"036VI",5,"Moving","cw",70250,70400,150,"0",83,"India",36
"036VI",15,"Moving","exp",57303,57452,149,"-0.71",0,"India",36
"036VI",15,"Moving","cw",57303,57452,149,"-0.71",0,"India",36
"036VI",15,"Moving","cw",57303,57452,149,"0.71",0,"India",36
"036VI",7,"Stationary","up",37013,37163,150,"-0.71",7,"India",36
"036VI",7,"Moving","exp",1948,2098,150,"-0.71",0,"India",36
"036VI",5,"Moving","exp",75165,75315,150,"0.71",0,"India",36
"036VI",5,"Moving","cw",75165,75315,150,"0.71",0,"India",36
